max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,unique_link_mark,source,label
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.251:53079-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50639-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:61308-103.245.153.70:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:65022-192.163.239.60:8080,Geodo,1
0.9802395666437781,64,128,0.5025145655020591,1.5,1.191139852578916,40,157.18213073445156,0.625,1.5,40,1.2924527481122423,1.0,1.0,0.3917727717923605,4.544564152791382,131.95942558225994,7,0.9885616911785533,64.0,0.8447600391772773,1.0,0.0,3.6660605559646715,20.01978999999119,1.1034933072151487,1.0201587795765878,10.0.2.103:58568-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:59976-85.17.87.163:443,Miuref,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.0879009152490118,40,426.11266115899446,0.6363636363636364,1.3333333333333333,40,1.365429960779389,1.0,0.9927693423304637,0.15338645418326693,3.5836653386454187,391.6833373207161,4,0.5132718253532532,64.0,0.9853917662682604,1.0454545454545454,0.0,4.199125273342591,0.052174000011291355,1.0109561752988048,1.0201587795765878,10.0.2.108:61533-87.236.215.56:80,Miuref,1
0.0,64,128,0.0,1.0,0.0,90,0.0,0.6666666666666666,1.0,62,0.18421052631578946,1.0,0.0,1.0,1.1842105263157894,14.0,0,0.0,64.0,1.1842105263157894,0.8157894736842105,0.0,0.0,0.0,0.8157894736842105,0.0,10.0.2.108:63886-8.8.8.8:53,Miuref,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.9999999129571068,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.9999983234612515,49.0,1.1516587677725119,1.0,0.0,0.0,30675.09977388382,0.9241706161137442,0.0,192.168.0.251:54004-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:53300-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:62153-200.159.128.132:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:61776-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:55636-162.144.46.185:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52956-188.126.72.179:8080,Geodo,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.250:50800-8.8.8.8:53,Zeus,1
0.0,128,45,0.0,0.5,0.0,48,0.0,1.275747508305648,0.5,40,0.11162414685093613,2.8444444444444446,1.0,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8768381072793071,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.701308012008667,0.8490566037735848,1.0,184.82.139.38:3080-192.168.0.251:49350,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51989-195.219.57.34:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:49819-8.8.8.8:53,Tinba,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.251:55524-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:49923-103.245.153.70:8080,Geodo,1
0.9802395666437781,64,128,0.5045149486004037,1.6666666666666667,1.0493519407625858,40,393.62743806802905,0.6153846153846154,1.6666666666666667,40,1.466007991908154,1.0,0.0008153704066088777,0.16414264777723497,4.013678553981436,375.1147949294989,5,0.0008167404629746278,64.0,1.1047060739293275,0.9523809523809523,0.0,4.0,0.05173599999397993,0.9371763556424035,1.0201587795765878,10.0.2.108:54846-87.236.215.56:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50777-188.126.72.179:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52573-103.1.186.61:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50126-68.169.52.10:8080,Geodo,1
0.9802395666437781,64,128,0.44689574615692346,1.0,1.2601991704009257,40,168.46412080915036,0.6666666666666666,1.0,40,1.2866270650961693,1.0,0.9980369286724863,0.3849855630413859,4.465832531280077,133.680552063492,5,0.5019806864704838,64.0,0.7757459095283926,1.0,0.0,3.6660605559646715,0.17285799997625872,1.2242540904716073,1.0099788094779425,10.0.2.103:58701-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:55732-202.44.54.4:8080,Geodo,1
0.9802395666437781,255,128,0.5561297576272736,1.2,1.0871023876458397,40,156.06453437244764,0.8789679437060204,1.2,40,1.3214737822053353,1.0,1.0,0.36820083682008364,4.243514644351464,143.56010633957962,7,0.9998606352724083,64.0,0.9610041841004184,1.0,1.1177145251505622,3.525585350848239,885.0423469999805,1.0324965132496513,1.0201587795765878,10.0.2.103:65259-68.169.52.10:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,1.0,1.0,1.343915343915344,32.5,0,0.9999959333063628,64.0,1.343915343915344,0.656084656084656,0.0,0.0,404.995667,0.656084656084656,0.0,10.0.2.108:56686-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50021-195.219.57.34:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:60903-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:55611-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51452-103.245.153.70:8080,Geodo,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:56862-87.236.215.56:80,Miuref,1
0.9802395666437781,64,128,0.5052393966389346,1.6666666666666667,1.2216036636981618,40,406.8265478063102,0.6153846153846154,1.6666666666666667,40,1.7773268959365995,1.0,0.004259982292175136,0.22414943295530354,5.657104736490994,333.02662712612033,5,0.004232684237325468,64.0,0.4749833222148099,0.9523809523809523,0.0,4.0,0.26919200000702403,1.3150100066711141,1.0201587795765878,10.0.2.108:53901-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50082-119.59.124.163:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64262-119.59.124.163:8080,Geodo,1
0.0,64,128,0.0,2.0,0.0,127,0.0,0.6,2.0,62,0.3662306038017975,1.0,0.4829787682294221,0.7410358565737052,1.5179282868525896,30.64129385141706,0,0.3256624413846213,64.0,1.5179282868525896,1.0,0.0,0.0,281.15150300000005,0.7410358565737052,0.0,10.0.2.108:65395-8.8.8.8:53,Tinba,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.250:56730-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52330-195.219.57.34:8080,Geodo,1
0.9802395666437781,64,128,0.502516453735966,1.5,1.1919509264163748,40,157.18213073445156,0.625,1.5,40,1.2928395352175794,1.0,1.0,0.39215686274509803,4.549019607843137,131.8696325921931,7,0.9904525342299181,64.0,0.8431372549019608,1.0,0.0,3.6660605559646715,20.02003000001423,1.1045751633986929,1.0201587795765878,10.0.2.103:49835-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54749-200.159.128.132:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64028-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:51492-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54205-103.1.186.61:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:50899-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:57555-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52118-192.163.239.60:8080,Geodo,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:58332-94.23.81.41:80,Miuref,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:61445-8.8.8.8:53,Tinba,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:63096-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:61310-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:56228-85.17.87.163:443,Miuref,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.251:63734-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:56308-103.1.186.61:8080,Geodo,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.0948287330236879,40,434.7723542268988,0.6363636363636364,1.3333333333333333,40,1.3707107651663273,1.0,0.9928141872612921,0.15187376725838264,3.6173570019723864,397.1144902510446,4,0.5101093831756958,64.0,0.9756738987508219,1.0454545454545454,0.0,4.199125273342591,0.051673000009031966,1.0182445759368837,1.0201587795765878,10.0.2.108:54905-87.236.215.56:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:62954-192.163.239.60:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:50701-95.211.9.145:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:49990-202.44.54.4:8080,Geodo,1
0.9802395666437781,64,128,0.5045149486004037,1.6666666666666667,1.0378138852175607,40,380.8283602884639,0.6153846153846154,1.6666666666666667,40,1.4568832238599574,1.0,0.0008381126403328934,0.16674937965260547,3.9503722084367245,366.9524620097268,5,0.0008407117081555909,64.0,1.1222497932175353,0.9523809523809523,0.0,4.0,0.05237400000623893,0.9266501240694789,1.0201587795765878,10.0.2.108:51694-87.236.215.56:80,Miuref,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.250:54106-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:62392-192.163.239.60:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:52523-8.8.8.8:53,Tinba,1
0.0,128,42,0.0,0.5,0.0,48,0.0,1.2885906040268458,0.5,40,0.11162414685093613,3.0476190476190474,1.0,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8917865690345044,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.7014219760894775,0.8490566037735848,1.0,184.82.139.38:3080-192.168.0.250:49736,Zeus,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:49678-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51758-195.219.57.34:8080,Geodo,1
0.9802395666437781,64,128,0.44689574615692346,1.0,1.2601991704009257,40,168.46412080915036,0.6666666666666666,1.0,40,1.2866270650961693,1.0,0.9971990900347337,0.3849855630413859,4.465832531280077,133.680552063492,5,0.5021779893291588,64.0,0.7757459095283926,1.0,0.0,3.6660605559646715,0.17267300002276897,1.2242540904716073,1.0099788094779425,10.0.2.103:60746-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:49790-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:49708-119.59.124.163:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64304-162.144.46.185:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:58878-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:55034-188.126.72.179:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:61292-192.163.239.60:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:62334-178.23.244.51:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:53482-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50890-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50565-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:58083-85.17.87.163:443,Miuref,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:55277-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:59567-188.126.72.179:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:61526-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64079-195.219.57.34:8080,Geodo,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.251:60461-8.8.8.8:53,Zeus,1
